433,2.313810113930057
2195,1.977525975527332
2360,1.979549535192382
140,2.318611221216811
2464,2.202886335437224
2234,1.449976004592547
56,1.782221143882301
878,1.744269524747762
2062,1.958873714261533
2895,2.01226200955145
822,1.885426131712939
352,2.411279950128627
1054,2.251176601390569
664,2.033429567259299
2755,1.445288618396964
2923,2.019325006750246
2264,1.902620197056516
1675,2.123191583666788
1807,1.925304013532001
530,1.637549629012069
1156,2.528664262018173
1533,1.845229904299313
1954,2.47244127262743
1236,2.205159337916307
1655,1.648702499317567
100,1.92087410576169
939,2.192178582722737
361,2.033756281494007
2541,2.276053968711753
484,1.889350657606722
2422,2.529314963629176
2139,1.801189391604323
985,2.118746058335009
193,2.016581522930953
294,1.74979020122609
1955,2.349308274087188
2090,2.495817680673577
2881,1.844952532536214
881,1.486462875778017
2283,2.821947957992105
1613,2.830264259680317
784,1.950708565944808
1732,2.168477879105857
1105,1.858643536828575
1352,1.402499567378527
2724,2.101240801526514
2522,2.762815913439372
1203,1.950529492128303
340,2.145807996694934
37,2.158107667251707
1276,1.951698532744001
2207,1.596328386578751
1885,2.178151585332547
2079,1.733949555392544
1430,2.757566836545317
570,2.331610390399824
1206,1.920591470842509
1666,2.431696274708991
849,2.613934391220631
1170,2.477851729125723
2802,1.877968096073638
2056,1.890646460112237
19,1.719951032943817
594,2.057679016713073
1935,2.351104410883739
2251,2.041988376446521
2548,1.818096693257864
1509,2.018673128169696
2756,1.590951470141676
220,1.99405448035773
89,1.87231049071963
1259,1.686484224085428
373,1.892874978510007
861,1.630713439590123
1571,2.243542049346278
481,2.202191283483785
75,1.769155258244622
752,1.968681078867702
1707,2.265722965518874
1230,1.940510707086222
1544,2.157335017457461
284,2.083358423717646
1385,1.8969344101204
2279,1.851964051429903
2685,2.460380562675511
2644,0.9377587129745908
485,1.675077288051548
1131,1.477614323851458
1809,1.818299027704026
2331,1.713241323446344
1486,1.455602208796487
1995,0.2308258712480913
670,1.948380913675181
660,1.796711756713041
1713,1.848501161910041
2473,1.908429547749189
2431,1.538198687858875
1226,2.100593435597464
2281,2.328385580652976
1840,2.179988713138028
2660,1.757018659360539
2081,1.731969171486536
2775,1.357305762111803
555,1.86410492333279
1480,2.97325609176486
635,4.778647762637809
2691,1.641334773832674
1488,2.067309889921056
2838,1.476170652836569
514,2.277495905590243
473,2.54834454963883
1179,1.76126147938938
2289,1.844230050872885
2652,1.743412857742263
265,1.930945038085369
928,2.453415844870589
1699,2.231335325082739
1681,2.535692096703757
1740,1.983254366460445
2720,2.028615118739851
1420,1.855986219202806
2197,1.874118700888541
1087,1.88090300033922
1648,2.690930015638838
1917,2.017885104047837
1769,1.876201535995121
7,2.008705478578955
1455,1.570187970146244
1791,1.338909388949591
118,2.13715827107366
1100,2.280354685535794
1411,1.863882615785112
1591,1.797152618328109
2809,1.678818184288866
2798,1.828958945246444
59,2.322305639895182
518,1.796956942883871
1205,1.830176478246776
1098,2.557661119337358
1496,2.266416111909912
1125,3.153157191230138
2555,2.141019523365373
2136,1.854409630968951
211,1.931106187781945
2469,1.825325397709375
148,2.638513679434659
734,1.953865538211515
2564,2.224770643986228
2777,2.247136013885352
1363,1.617987185796248
2402,1.356701588846295
2779,1.467967141801651
1410,2.406439497631157
1272,1.804069968850694
2575,2.119284079706236
2117,1.78859759793673
2816,2.08079809153356
2497,2.141726860746877
2119,1.955780449055512
2633,1.854499499307763
2165,2.154310510077012
1137,2.884964768355612
2917,1.835800898225378
1687,2.118582226551946
1166,2.221029566063233
1374,1.799957193657106
347,1.948122560296647
1721,2.008992206518136
241,2.067712257096436
532,1.725447342307349
1517,2.525296306770109
2797,2.891165920932536
980,1.428120485639824
2441,1.735749655916878
645,1.363959994329506
2662,1.800070267961587
744,2.235444299413214
2008,1.831419534024774
1103,2.028966514052426
2722,1.770176959267628
63,1.871378222032042
1546,1.812990546815556
1580,1.465652920316206
534,1.831442851526991
1022,0.955954990099133
72,1.995285077733019
2215,1.945667896881085
308,1.892647879639318
953,2.17795099407244
1931,2.591462171202279
2072,1.922177439782727
2886,1.809254685345485
2356,1.88549979611905
420,2.046746327002149
2237,1.412038998605894
112,1.793391159994657
1104,1.88399154794093
2323,1.997522767868192
330,2.945429909262087
1979,2.217206062096116
2274,1.617221501835232
1347,2.130956318435803
494,1.627775409012438
608,2.675880182883827
886,2.015434848395628
2897,1.325012927595032
61,1.843613020280026
214,2.046084662370347
2288,2.386211369661329
1314,1.986306062997607
1260,2.179447409469624
1189,1.896711935483471
2059,2.249124053339135
1024,1.846826667967279
2608,2.200806493882971
2225,1.907544203065406
1494,1.939387893683535
2248,1.718289903397933
1916,2.106545899131309
929,2.486365887819756
2256,2.245762770751119
210,2.55587148278927
862,2.334870348049783
2286,1.201187987061456
2704,2.221517717259005
1839,1.66671347228933
722,1.736696640705703
1756,1.66972026329957
2398,2.034114401222863
1625,1.827599857925946
894,2.138687669013848
444,1.682073314868968
2101,2.073063048978208
1301,1.604858233057938
857,2.265743200842351
2351,2.032360846686098
2703,1.695920323082469
2813,2.158866980126809
837,1.538023435281171
1676,2.156154772213639
2595,2.089900993360343
656,2.025205274354503
1545,1.885961561740842
1836,2.221953743011427
2413,1.720444982855811
728,1.844695652712999
1547,1.869992478762212
260,2.361658937225632
2149,1.528975030204798
2492,1.840623161400614
797,1.956464807311541
1525,2.140816823295216
2243,1.947460131412917
2482,1.905521057350482
758,1.869227036476679
2565,1.825573096371188
706,2.055504335929088
729,2.181955585851123
1657,3.01009798663168
1945,1.290759793735268
443,2.323027455729709
1651,1.839929778295407
142,1.682685940727173
938,2.214155058303052
395,1.858643536828575
1915,2.068496106713006
1771,2.762196300009146
324,1.978895252896304
26,1.901095340852243
507,1.888542316866568
482,1.889976130254114
613,2.221416681527467
824,1.782244162782579
213,2.196755758121813
1595,2.636555344256203
654,1.769861661037883
999,2.110245792782775
2475,1.865797597552883
2319,2.247834888539403
1870,1.83600817024802
2767,1.047457415043438
2199,2.187575578854961
1299,2.2019913919049
1653,1.4762860132303
32,1.962142757447903
1191,1.637995023453777
1671,1.952394305507249
1501,1.886044437675208
2719,3.176945155697184
2849,1.681380496260739
658,2.084578512451354
1073,2.099905506698513
235,1.931165067412316
2415,1.655527247264757
360,2.091236348013044
2201,2.371583621946885
1264,2.025110540284701
2627,1.847268643513076
2707,1.923630046845837
682,1.939382100409734
904,2.281196343774533
1843,2.237872135022489
1652,2.223098028858244
464,1.938186848240295
1526,2.016276961678893
1814,2.149683506711194
2713,2.543799959160469
11,1.95489251113426
1036,2.137550508423239
501,2.1156949284277
1312,1.986085132202839
795,1.98079156553595
1376,1.53232002862453
197,2.029406076957805
829,1.950557803296705
761,2.011937478742083
2563,2.470490424545642
2138,2.214077964887087
2368,1.867423629245885
2545,2.717944721942462
438,1.819614745070133
2348,1.609563075490097
1459,2.541391067809516
245,2.003528125886388
2831,2.084686916637982
1102,1.880491470166514
2007,2.251583776496302
1454,1.687615748485037
742,1.960245948394043
678,1.924340481867719
1041,1.726758019512253
90,1.996245582537115
2374,1.653325756336933
2161,1.77375188070589
2019,2.844291729696507
506,2.00463717425907
2476,1.436568948196271
1258,2.08674595224189
111,1.843025450867102
2556,0.6984099905488825
2487,1.757023784668057
627,1.520357641610905
567,1.17760021004075
326,2.075216166021
1703,2.138688219623078
1784,1.985299747941528
2353,1.840403272422489
1702,2.751056075872734
2001,1.610616504198427
657,1.961646129026487
299,2.171219197554587
